patch_id,path,image_id,x1,y1,x2,y2,label,coverage,track_ratio
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0047,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0047.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,320,224,384,288,Medium,0.71875,1.0
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0048,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0048.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,352,224,416,288,Medium,0.404296875,1.0
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0049,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0049.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,384,224,448,288,Low,0.763427734375,0.99755859375
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0050,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0050.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,416,224,480,288,Low,0.921875,0.99560546875
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0051,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0051.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,448,224,512,288,Low,0.921875,0.996826171875
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0052,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0052.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,480,224,544,288,Low,0.921875,0.997314453125
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0053,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0053.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,512,224,576,288,Low,0.921875,0.996337890625
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0054,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0054.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,544,224,608,288,Low,0.921875,0.99560546875
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0055,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0055.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,576,224,640,288,Low,0.921875,0.99755859375
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0056,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0056.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,608,224,672,288,Low,0.921875,0.999755859375
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0057,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0057.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,640,224,704,288,Low,0.921875,1.0
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0058,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0058.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,672,224,736,288,Low,0.921875,1.0
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0059,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0059.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,704,224,768,288,Low,0.921875,1.0
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0060,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0060.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,736,224,800,288,Low,0.921875,1.0
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0061,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0061.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,768,224,832,288,Low,0.821044921875,0.999755859375
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0062,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0062.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,0,256,64,320,Low,0.90625,1.0
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0063,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0063.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,32,256,96,320,Low,0.90625,1.0
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0064,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0064.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,64,256,128,320,Low,0.90625,1.0
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0065,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0065.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,96,256,160,320,Low,0.90625,1.0
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0066,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0066.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,128,256,192,320,Low,0.90625,1.0
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0067,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0067.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,160,256,224,320,Low,0.90625,1.0
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0068,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0068.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,192,256,256,320,Low,0.90625,1.0
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0069,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0069.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,224,256,288,320,Low,0.90625,1.0
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0070,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0070.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,256,256,320,320,Medium,0.843994140625,1.0
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0071,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0071.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,288,256,352,320,Medium,1.0,1.0
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0072,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0072.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,320,256,384,320,Medium,1.0,1.0
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0073,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0073.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,352,256,416,320,Medium,0.5625,1.0
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0074,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0074.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,384,256,448,320,Low,0.828125,1.0
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0075,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0075.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,416,256,480,320,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0076,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0076.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,448,256,512,320,Low,1.0,0.999755859375
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0077,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0077.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,480,256,544,320,Low,1.0,0.998779296875
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0078,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0078.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,512,256,576,320,Low,1.0,0.996826171875
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0079,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0079.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,544,256,608,320,Low,1.0,0.99560546875
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0080,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0080.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,576,256,640,320,Low,1.0,0.993896484375
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0081,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0081.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,608,256,672,320,Low,1.0,0.991943359375
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0082,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0082.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,640,256,704,320,Low,1.0,0.99560546875
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0083,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0083.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,672,256,736,320,Low,1.0,0.999755859375
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0084,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0084.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,704,256,768,320,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0085,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0085.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,736,256,800,320,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0086,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0086.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,768,256,832,320,Low,0.890625,1.0
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0087,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0087.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,0,288,64,352,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0088,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0088.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,32,288,96,352,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0089,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0089.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,64,288,128,352,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0090,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0090.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,96,288,160,352,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0091,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0091.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,128,288,192,352,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0092,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0092.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,160,288,224,352,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0093,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0093.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,192,288,256,352,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0094,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0094.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,224,288,288,352,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0095,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0095.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,256,288,320,352,Medium,0.699951171875,1.0
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0096,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0096.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,288,288,352,352,Medium,1.0,1.0
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0097,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0097.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,320,288,384,352,Medium,1.0,1.0
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0098,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0098.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,352,288,416,352,Medium,0.5625,1.0
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0099,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0099.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,384,288,448,352,Low,0.828125,1.0
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0100,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0100.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,416,288,480,352,Low,1.0,0.999267578125
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0101,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0101.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,448,288,512,352,Low,1.0,0.9990234375
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0102,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0102.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,480,288,544,352,Low,1.0,0.99853515625
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0103,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0103.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,512,288,576,352,Low,1.0,0.998779296875
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0104,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0104.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,544,288,608,352,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0105,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0105.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,576,288,640,352,Low,1.0,0.996337890625
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0106,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0106.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,608,288,672,352,Low,1.0,0.9921875
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0107,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0107.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,640,288,704,352,Low,1.0,0.99560546875
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0108,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0108.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,672,288,736,352,Low,1.0,0.999755859375
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0109,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0109.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,704,288,768,352,Low,1.0,0.999755859375
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0110,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0110.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,736,288,800,352,Low,1.0,0.999755859375
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0111,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0111.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,768,288,832,352,Low,0.890625,1.0
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0112,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0112.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,0,320,64,384,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0113,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0113.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,32,320,96,384,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0114,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0114.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,64,320,128,384,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0115,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0115.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,96,320,160,384,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0116,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0116.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,128,320,192,384,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0117,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0117.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,160,320,224,384,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0118,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0118.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,192,320,256,384,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0119,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0119.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,224,320,288,384,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0120,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0120.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,256,320,320,384,Medium,0.59375,1.0
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0121,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0121.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,288,320,352,384,Medium,1.0,1.0
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0122,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0122.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,320,320,384,384,Medium,1.0,1.0
WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0123,data/patches/images/WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented_patch_0123.jpg,WhatsApp Image 2025-11-15 at 22.30.59_d22966fa_color_segmented,352,320,416,384,Medium,0.5625,1.0
